Fuel,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,elec
EL3_189_1,0.110030928,0.117966772,0.125699294,0.132834374,0.140814891,0.149246309,0.160563488,0.171170499,0.182622948,0.198460401,0.213452417,0.22784699,0.246682931,0.263512365,0.281367597,0.300181409,0.320201379,0.341495143,0.364186697,0.388411311,0.412726106,0.439092497,0.457428435,0.479977473,0.50252651,1
EL3_190_0,0,0,0.13142005,0.262840101,0.394260151,0.525680201,0.657100252,0.788520302,0.919940352,1.051360403,1.182780453,1.314200503,1.445620554,1.577040604,1.708460654,1.708460654,1.708460654,1.708460654,1.708460654,1.708460654,1.708460654,1.708460654,1.708460654,1.708460654,1.708460654,0
EL3_190_1,1.994548838,2.138403196,2.278571904,2.407910668,2.552574826,2.705412526,2.910560902,3.102835947,3.310436386,3.59752453,3.869287282,4.130220089,4.471662294,4.776732234,5.100396983,5.441438066,5.804343377,6.190338947,6.6016725,7.040796099,7.481554407,7.959502336,8.291880923,8.700631052,9.109381182,1
EL3_191_0,0,0,0.188223272,0.376446545,0.564669817,0.752893089,0.941116361,1.129339634,1.317562906,1.505786178,1.694009451,1.882232723,2.070455995,2.258679268,2.44690254,2.44690254,2.44690254,2.44690254,2.44690254,2.44690254,2.44690254,2.44690254,2.44690254,2.44690254,2.44690254,0
EL3_191_1,0.22112718,0.237075703,0.252615614,0.266954855,0.282993157,0.299937626,0.322681557,0.343998277,0.367014058,0.398842304,0.428971489,0.457900004,0.495754255,0.529576067,0.565459407,0.603269187,0.643502961,0.686296655,0.731899463,0.780583237,0.829448243,0.882436305,0.919285711,0.964602106,1.009918502,1
EL3_192_0,0,0,0.261633402,0.523266804,0.784900206,1.046533608,1.308167011,1.569800413,1.831433815,2.093067217,2.354700619,2.616334021,2.877967423,3.139600825,3.401234228,3.401234228,3.401234228,3.401234228,3.401234228,3.401234228,3.401234228,3.401234228,3.401234228,3.401234228,3.401234228,0
EL3_192_1,1.31930947,1.414463026,1.507178683,1.59273079,1.688419995,1.789515652,1.925212603,2.052394391,2.189713277,2.379609909,2.559369444,2.73196543,2.957814969,3.159605796,3.373696302,3.599280515,3.839326988,4.094646687,4.366726388,4.657188027,4.948730955,5.264873241,5.48472758,5.755098456,6.025469332,1
EL3_193_0,0,0,0.188368442,0.376736885,0.565105327,0.75347377,0.941842212,1.130210655,1.318579097,1.50694754,1.695315982,1.883684425,2.072052867,2.260421309,2.448789752,2.448789752,2.448789752,2.448789752,2.448789752,2.448789752,2.448789752,2.448789752,2.448789752,2.448789752,2.448789752,0
EL3_193_1,1.184345337,1.269764773,1.352995704,1.42979591,1.515696198,1.606449864,1.728265142,1.842436352,1.965707643,2.136178027,2.297548328,2.452487905,2.655233246,2.836381059,3.028570305,3.231077463,3.446567404,3.675768136,3.920014336,4.180762019,4.442480376,4.7262816,4.923645045,5.166357231,5.409069418,1
EL3_194_0,0,0,0.072386749,0.144773499,0.217160248,0.289546997,0.361933746,0.434320496,0.506707245,0.579093994,0.651480743,0.723867493,0.796254242,0.868640991,0.94102774,0.94102774,0.94102774,0.94102774,0.94102774,0.94102774,0.94102774,0.94102774,0.94102774,0.94102774,0.94102774,0
EL3_195_0,0,0,0.0481855,0.096371001,0.144556501,0.192742001,0.240927501,0.289113002,0.337298502,0.385484002,0.433669503,0.481855003,0.530040503,0.578226003,0.626411504,0.626411504,0.626411504,0.626411504,0.626411504,0.626411504,0.626411504,0.626411504,0.626411504,0.626411504,0.626411504,0
EL3_196_0,0,0,0.173729213,0.347458426,0.52118764,0.694916853,0.868646066,1.042375279,1.216104493,1.389833706,1.563562919,1.737292132,1.911021345,2.084750559,2.258479772,2.258479772,2.258479772,2.258479772,2.258479772,2.258479772,2.258479772,2.258479772,2.258479772,2.258479772,2.258479772,0
EL3_197_0,0,0,0.452663385,0.90532677,1.357990155,1.81065354,2.263316925,2.71598031,3.168643695,3.62130708,4.073970465,4.52663385,4.979297235,5.43196062,5.884624004,5.884624004,5.884624004,5.884624004,5.884624004,5.884624004,5.884624004,5.884624004,5.884624004,5.884624004,5.884624004,0
EL3_197_1,236.5011955,253.5585504,270.178884,285.5150702,302.6684462,320.7909901,345.1162085,367.9149875,392.5309562,426.5720828,458.7960195,489.7358088,530.2219018,566.3951977,604.7733506,645.211881,688.2429355,734.0118893,782.7852636,834.8538088,887.1161875,943.7882801,983.1996656,1031.666714,1080.133762,1
EL3_198_0,0,0,0.301725786,0.603451572,0.905177358,1.206903144,1.50862893,1.810354716,2.112080502,2.413806288,2.715532075,3.017257861,3.318983647,3.620709433,3.922435219,3.922435219,3.922435219,3.922435219,3.922435219,3.922435219,3.922435219,3.922435219,3.922435219,3.922435219,3.922435219,0
EL3_198_1,749.0257605,803.0483131,855.6867702,904.2581886,958.5848506,1015.980976,1093.021665,1165.227951,1243.189479,1351.001538,1453.058353,1551.048129,1679.272117,1793.836995,1915.384901,2043.458254,2179.74242,2324.697821,2479.168557,2644.075468,2809.596272,2989.083133,3113.903403,3267.403969,3420.904536,1
EL3_199_0,0,0,0.055937314,0.111874628,0.167811941,0.223749255,0.279686569,0.335623883,0.391561197,0.44749851,0.503435824,0.559373138,0.615310452,0.671247766,0.727185079,0.727185079,0.727185079,0.727185079,0.727185079,0.727185079,0.727185079,0.727185079,0.727185079,0.727185079,0.727185079,0
EL3_199_1,944.8189597,1012.962853,1079.360853,1140.628702,1209.156199,1281.555507,1378.734414,1469.815216,1568.155666,1704.149489,1832.883665,1956.487689,2118.229063,2262.740873,2416.061056,2577.612418,2749.520877,2932.367206,3127.216152,3335.22926,3544.01673,3770.420945,3927.868878,4121.494055,4315.119232,1
EL3_200_0,0,0,0.196048473,0.392096946,0.588145418,0.784193891,0.980242364,1.176290837,1.372339309,1.568387782,1.764436255,1.960484728,2.156533201,2.352581673,2.548630146,2.548630146,2.548630146,2.548630146,2.548630146,2.548630146,2.548630146,2.548630146,2.548630146,2.548630146,2.548630146,0
EL3_200_1,402.7906657,431.8414421,460.1479175,486.2673315,515.4816436,546.3465679,587.775411,626.6045397,668.5285665,726.5047978,781.3861311,834.0804031,903.0332062,964.6407847,1030.003506,1098.875304,1172.16249,1250.112656,1333.17972,1421.858865,1510.868133,1607.387687,1674.510131,1757.055484,1839.600836,1
EL3_201_0,0,0,0.572023279,1.144046558,1.716069837,2.288093117,2.860116396,3.432139675,4.004162954,4.576186233,5.148209512,5.720232791,6.292256071,6.86427935,7.436302629,7.436302629,7.436302629,7.436302629,7.436302629,7.436302629,7.436302629,7.436302629,7.436302629,7.436302629,7.436302629,0
EL3_201_1,146.3313315,156.885297,167.1688625,176.6578824,187.2712594,198.4842935,213.5351333,227.6415131,242.87225,263.9346525,283.8726978,303.0161975,328.06632,350.4479682,374.1938363,399.2145301,425.8393067,454.1581148,484.3358599,516.5524393,548.8889501,583.9539008,608.3390651,638.3272758,668.3154864,1
EL3_202_0,0,0,0.45330059,0.90660118,1.35990177,1.81320236,2.26650295,2.71980354,3.17310413,3.62640472,4.07970531,4.5330059,4.98630649,5.43960708,5.89290767,5.89290767,5.89290767,5.89290767,5.89290767,5.89290767,5.89290767,5.89290767,5.89290767,5.89290767,5.89290767,0
EL3_202_1,48.28621926,51.76880285,55.16216021,58.29333444,61.79552255,65.49558472,70.46204093,75.11684547,80.1426639,87.09280763,93.67193748,99.98888419,108.2548905,115.6403571,123.4759873,131.7322828,140.5178914,149.8624942,159.8205066,170.4512909,181.12165,192.692336,200.7389203,210.6343904,220.5298605,1
EL3_203_0,0,0,0.519580896,1.039161792,1.558742688,2.078323584,2.59790448,3.117485376,3.637066272,4.156647168,4.676228064,5.195808961,5.715389857,6.234970753,6.754551649,6.754551649,6.754551649,6.754551649,6.754551649,6.754551649,6.754551649,6.754551649,6.754551649,6.754551649,6.754551649,0
EL3_203_1,73.23301117,78.51485113,83.66136668,88.4102437,93.72181675,99.33349434,106.865841,113.925523,121.547901,132.0887958,142.0669944,151.6475546,164.1841445,175.3852692,187.2691318,199.7909939,213.1156356,227.2880726,242.3908338,258.5139504,274.6970879,292.245701,304.4495059,319.4574125,334.4653192,1
EL3_204_0,0,0,0.315708015,0.63141603,0.947124045,1.262832061,1.578540076,1.894248091,2.209956106,2.525664121,2.841372136,3.157080152,3.472788167,3.788496182,4.104204197,4.104204197,4.104204197,4.104204197,4.104204197,4.104204197,4.104204197,4.104204197,4.104204197,4.104204197,4.104204197,0
EL3_204_1,86.13162935,92.34376613,98.39674364,103.9820461,110.2291529,116.829222,125.6882499,133.9913622,142.9562788,155.3537539,167.0894247,178.3574205,193.102095,206.2760873,220.2530688,234.9804215,250.6519483,267.3205938,285.0834223,304.0463228,323.0798157,343.7192872,358.0725629,375.7238302,393.3750974,1
EL3_205_0,0,0,0.069166845,0.138333689,0.207500534,0.276667378,0.345834223,0.415001067,0.484167912,0.553334756,0.622501601,0.691668445,0.76083529,0.830002134,0.899168979,0.899168979,0.899168979,0.899168979,0.899168979,0.899168979,0.899168979,0.899168979,0.899168979,0.899168979,0.899168979,0
EL3_205_1,21.88267107,23.46093154,24.99875588,26.41776231,28.00490728,29.68172615,31.93245792,34.0419533,36.31958724,39.46929975,42.45087372,45.31362979,49.05967367,52.40666874,55.95767192,59.69931499,63.68083571,67.91568518,72.42852371,77.24625346,82.081918,87.32559873,90.97220349,95.45669866,99.94119383,1
EL3_206_0,0,0,0.12185241,0.24370482,0.36555723,0.48740964,0.60926205,0.73111446,0.852966869,0.974819279,1.096671689,1.218524099,1.340376509,1.462228919,1.584081329,1.584081329,1.584081329,1.584081329,1.584081329,1.584081329,1.584081329,1.584081329,1.584081329,1.584081329,1.584081329,0
EL3_206_1,79.85000572,85.6090882,91.22061897,96.39858246,102.1900846,108.3088073,116.5217418,124.2193038,132.5304045,144.0237255,154.9035078,165.3497229,179.0190608,191.2322671,204.1899002,217.8431796,232.371774,247.8247666,264.2921431,281.8720695,299.5174401,318.6516644,331.9581483,348.3220997,364.6860511,1
EL3_207_0,0,0,0.243051591,0.486103181,0.729154772,0.972206363,1.215257954,1.458309544,1.701361135,1.944412726,2.187464317,2.430515907,2.673567498,2.916619089,3.15967068,3.15967068,3.15967068,3.15967068,3.15967068,3.15967068,3.15967068,3.15967068,3.15967068,3.15967068,3.15967068,0
EL3_207_1,265.4988936,284.6476715,303.3058444,320.5224189,339.7789911,360.1235621,387.431325,413.0254899,440.6596524,478.8746027,515.0495554,549.7829097,595.2330517,635.8415992,678.9253439,724.3220915,772.6292358,824.0099765,878.7635133,937.2162458,995.8865781,1059.507305,1103.750968,1158.160619,1212.570271,1
EL3_208_0,0,0,0.67825262,1.35650524,2.034757861,2.713010481,3.391263101,4.069515721,4.747768341,5.426020962,6.104273582,6.782526202,7.460778822,8.139031443,8.817284063,8.817284063,8.817284063,8.817284063,8.817284063,8.817284063,8.817284063,8.817284063,8.817284063,8.817284063,8.817284063,0
EL3_208_1,378.6685617,405.9795613,432.5908341,457.1460232,484.6107647,513.6272676,552.5750431,589.0787945,628.4920984,682.9962813,734.5909118,784.1294584,848.9528543,906.8709122,968.3192272,1033.066469,1101.964673,1175.246602,1253.338992,1336.70737,1420.3861,1511.125345,1574.227997,1651.829919,1729.431841,1
EL3_209_0,0,0,0.056982848,0.113965696,0.170948544,0.227931392,0.28491424,0.341897088,0.398879936,0.455862784,0.512845633,0.569828481,0.626811329,0.683794177,0.740777025,0.740777025,0.740777025,0.740777025,0.740777025,0.740777025,0.740777025,0.740777025,0.740777025,0.740777025,0.740777025,0
EL3_209_1,1.140598924,1.222863205,1.303019817,1.376983238,1.459710609,1.547112087,1.664427849,1.774381893,1.893099887,2.05727357,2.212683303,2.361899844,2.557156338,2.731613056,2.916703367,3.111730476,3.31926082,3.539995516,3.775219943,4.026336334,4.278387545,4.551705944,4.741779333,4.975526409,5.209273485,1
EL3_210_0,0,0,0.107230891,0.214461782,0.321692673,0.428923564,0.536154455,0.643385345,0.750616236,0.857847127,0.965078018,1.072308909,1.1795398,1.286770691,1.394001582,1.394001582,1.394001582,1.394001582,1.394001582,1.394001582,1.394001582,1.394001582,1.394001582,1.394001582,1.394001582,0
EL3_211_0,0,0,0.227039152,0.454078304,0.681117457,0.908156609,1.135195761,1.362234913,1.589274066,1.816313218,2.04335237,2.270391522,2.497430674,2.724469827,2.951508979,2.951508979,2.951508979,2.951508979,2.951508979,2.951508979,2.951508979,2.951508979,2.951508979,2.951508979,2.951508979,0
EL3_212_0,0,0,0.174488631,0.348977262,0.523465893,0.697954524,0.872443154,1.046931785,1.221420416,1.395909047,1.570397678,1.744886309,1.91937494,2.093863571,2.268352201,2.268352201,2.268352201,2.268352201,2.268352201,2.268352201,2.268352201,2.268352201,2.268352201,2.268352201,2.268352201,0
EL3_213_0,0,0,0.122569752,0.245139504,0.367709257,0.490279009,0.612848761,0.735418513,0.857988266,0.980558018,1.10312777,1.225697522,1.348267275,1.470837027,1.593406779,1.593406779,1.593406779,1.593406779,1.593406779,1.593406779,1.593406779,1.593406779,1.593406779,1.593406779,1.593406779,0
EL3_214_0,0,0,0.131030298,0.262060596,0.393090894,0.524121192,0.65515149,0.786181788,0.917212086,1.048242384,1.179272682,1.31030298,1.441333278,1.572363576,1.703393874,1.703393874,1.703393874,1.703393874,1.703393874,1.703393874,1.703393874,1.703393874,1.703393874,1.703393874,1.703393874,0
EL3_215_0,0,0,1.502010144,3.004020289,4.506030433,6.008040578,7.510050722,9.012060867,10.51407101,12.01608116,13.5180913,15.02010144,16.52211159,18.02412173,19.52613188,19.52613188,19.52613188,19.52613188,19.52613188,19.52613188,19.52613188,19.52613188,19.52613188,19.52613188,19.52613188,0
EL3_216_0,0,0,0.11099907,0.221998139,0.332997209,0.443996279,0.554995348,0.665994418,0.776993488,0.887992557,0.998991627,1.109990696,1.220989766,1.331988836,1.442987905,1.442987905,1.442987905,1.442987905,1.442987905,1.442987905,1.442987905,1.442987905,1.442987905,1.442987905,1.442987905,0
EL3_217_0,0,0,0.280531524,0.561063048,0.841594572,1.122126095,1.402657619,1.683189143,1.963720667,2.244252191,2.524783715,2.805315238,3.085846762,3.366378286,3.64690981,3.64690981,3.64690981,3.64690981,3.64690981,3.64690981,3.64690981,3.64690981,3.64690981,3.64690981,3.64690981,0
EL3_217_1,48.16227625,51.6359206,55.02056776,58.14370476,61.63690331,65.32746802,70.28117612,74.92403253,79.93695048,86.8692543,93.43149657,99.73222869,107.9770175,115.3435268,123.1590442,131.394147,140.1572044,149.4778211,159.4102729,170.0137696,180.6567396,192.1977256,200.2236556,210.0937256,219.9637956,1
EL3_218_0,0,0,0.536394906,1.072789813,1.609184719,2.145579626,2.681974532,3.218369439,3.754764345,4.291159252,4.827554158,5.363949065,5.900343971,6.436738878,6.973133784,6.973133784,6.973133784,6.973133784,6.973133784,6.973133784,6.973133784,6.973133784,6.973133784,6.973133784,6.973133784,0
EL3_218_1,237.8409176,254.9948983,271.7093821,287.1324441,304.3829898,322.6081935,347.0712084,369.9991369,394.7545492,428.9885105,461.3949881,492.5100438,533.2254807,569.6036896,608.1992455,648.8668504,692.1416654,738.1698893,787.2195529,839.5830538,892.1414862,949.1346126,988.769254,1037.510856,1086.252458,1
EL3_219_0,0,0,0.03446496,0.06892992,0.10339488,0.13785984,0.1723248,0.206789761,0.241254721,0.275719681,0.310184641,0.344649601,0.379114561,0.413579521,0.448044481,0.448044481,0.448044481,0.448044481,0.448044481,0.448044481,0.448044481,0.448044481,0.448044481,0.448044481,0.448044481,0
EL3_219_1,552.02933,591.8437597,630.638116,666.4350791,706.4736364,748.7743771,805.5530923,858.7688684,916.2262386,995.6833435,1070.898854,1143.116972,1237.617597,1322.051505,1411.631881,1506.021488,1606.462436,1713.294052,1827.138437,1948.674246,2070.662491,2202.943672,2294.935768,2408.065141,2521.194515,1
EL3_220_0,0,0,0.188545979,0.377091959,0.565637938,0.754183918,0.942729897,1.131275877,1.319821856,1.508367836,1.696913815,1.885459795,2.074005774,2.262551754,2.451097733,2.451097733,2.451097733,2.451097733,2.451097733,2.451097733,2.451097733,2.451097733,2.451097733,2.451097733,2.451097733,0
EL3_220_1,327.7320227,351.3692877,374.4009496,395.6531015,419.4234278,444.5367807,478.2455026,509.8389579,543.9505877,591.1231495,635.7775368,678.652414,734.7561015,784.8833214,838.0659265,894.103704,953.7340771,1017.1585,1084.746305,1156.900399,1229.323099,1307.856569,1362.470978,1429.634291,1496.797603,1
EL3_221_0,0,0,0.508536363,1.017072725,1.525609088,2.03414545,2.542681813,3.051218176,3.559754538,4.068290901,4.576827264,5.085363626,5.593899989,6.102436351,6.610972714,6.610972714,6.610972714,6.610972714,6.610972714,6.610972714,6.610972714,6.610972714,6.610972714,6.610972714,6.610972714,0
EL3_221_1,198.7929203,213.1306127,227.1009635,239.9919141,254.4103178,269.6433631,290.0901147,309.2538058,329.9449499,358.5584837,385.6445645,411.6512452,445.6821458,476.0878911,508.3469462,542.3378676,578.5079554,616.9794057,657.976245,701.7428658,745.6724149,793.3085834,826.4361302,867.1754845,907.9148389,1
EL3_222_0,0,0,0.102604066,0.205208132,0.307812198,0.410416263,0.513020329,0.615624395,0.718228461,0.820832527,0.923436593,1.026040659,1.128644724,1.23124879,1.333852856,1.333852856,1.333852856,1.333852856,1.333852856,1.333852856,1.333852856,1.333852856,1.333852856,1.333852856,1.333852856,0
EL3_222_1,331.6404991,355.5596581,378.8659917,400.3715931,424.4254003,449.8382507,483.9489771,515.9192106,550.4376499,598.1727837,643.3597116,686.7459073,743.5186779,794.2437065,848.0605582,904.7666327,965.1081476,1029.288959,1097.682805,1170.697397,1243.983797,1323.453844,1378.719576,1446.683866,1514.648157,1
EL3_223_0,0,0,0.231376217,0.462752434,0.694128651,0.925504868,1.156881085,1.388257303,1.61963352,1.851009737,2.082385954,2.313762171,2.545138388,2.776514605,3.007890822,3.007890822,3.007890822,3.007890822,3.007890822,3.007890822,3.007890822,3.007890822,3.007890822,3.007890822,3.007890822,0
EL3_223_1,585.0571392,627.2536586,668.3690739,706.3077625,748.7418189,793.5734049,853.7491798,910.1488456,971.0438793,1055.254888,1134.970528,1211.509442,1311.664021,1401.149594,1496.089547,1596.126466,1702.576776,1815.800108,1936.45578,2065.263053,2194.549832,2334.74537,2432.241336,2552.139218,2672.0371,1
EL3_224_0,0,0,0.228087926,0.456175852,0.684263778,0.912351704,1.140439629,1.368527555,1.596615481,1.824703407,2.052791333,2.280879259,2.508967185,2.737055111,2.965143036,2.965143036,2.965143036,2.965143036,2.965143036,2.965143036,2.965143036,2.965143036,2.965143036,2.965143036,2.965143036,0
EL3_224_1,136.2959639,146.126141,155.7044621,164.5427273,174.4282414,184.8722884,198.8909452,212.0299128,226.2161294,245.8340774,264.4047765,282.2354195,305.5676106,326.4143307,348.531713,371.8364936,396.6353495,423.0120604,451.120223,481.1273972,511.2462778,543.9064827,566.6193183,594.5509447,622.482571,1
EL3_225_0,0,0,0.278391875,0.556783749,0.835175624,1.113567499,1.391959373,1.670351248,1.948743123,2.227134998,2.505526872,2.783918747,3.062310622,3.340702496,3.619094371,3.619094371,3.619094371,3.619094371,3.619094371,3.619094371,3.619094371,3.619094371,3.619094371,3.619094371,3.619094371,0
EL3_225_1,116.7143559,125.1322339,133.3344399,140.9029137,149.3681784,158.3117316,170.3163314,181.5676268,193.7157131,210.5151553,226.4178065,241.6867254,261.6667863,279.5184632,298.4582465,318.414835,339.6508452,362.2380205,386.3078903,412.003941,437.7956494,465.7635705,485.2132586,509.131955,533.0506514,1
EL3_226_0,0,0,0.056143795,0.11228759,0.168431385,0.22457518,0.280718975,0.33686277,0.393006566,0.449150361,0.505294156,0.561437951,0.617581746,0.673725541,0.729869336,0.729869336,0.729869336,0.729869336,0.729869336,0.729869336,0.729869336,0.729869336,0.729869336,0.729869336,0.729869336,0
EL3_226_1,43.70625055,46.85850958,49.93000554,52.76418654,55.9341906,59.28330028,63.77868597,67.9919803,72.54109768,78.83201728,84.78711382,90.50489542,97.98686743,104.6718194,111.7642367,119.237419,127.1897088,135.647972,144.6614627,154.2839125,163.9421834,174.4153849,181.6987472,190.6556277,199.6125082,1
EL3_227_0,0,0,0.040023084,0.080046167,0.120069251,0.160092334,0.200115418,0.240138501,0.280161585,0.320184668,0.360207752,0.400230835,0.440253919,0.480277002,0.520300086,0.520300086,0.520300086,0.520300086,0.520300086,0.520300086,0.520300086,0.520300086,0.520300086,0.520300086,0.520300086,0
EL3_227_1,326.8546216,350.4286052,373.3986069,394.5938627,418.3005514,443.346671,476.9651482,508.4740218,542.4943283,589.5406002,634.0754391,676.8355322,732.7890194,782.7820392,835.8222643,891.710018,951.1807492,1014.435373,1081.842232,1153.803156,1226.031967,1304.355188,1358.823384,1425.806887,1492.790391,1
EL3_228_0,0,0,0.422824495,0.845648991,1.268473486,1.691297981,2.114122477,2.536946972,2.959771467,3.382595963,3.805420458,4.228244953,4.651069449,5.073893944,5.496718439,5.496718439,5.496718439,5.496718439,5.496718439,5.496718439,5.496718439,5.496718439,5.496718439,5.496718439,5.496718439,0
EL3_228_1,90.28647905,96.7982792,103.1432425,108.9979708,115.5464279,122.4648736,131.7512466,140.4548875,149.8522571,162.8477663,175.1495468,186.9610923,202.417026,216.2265102,230.8777186,246.3154948,262.7429906,280.2157044,298.8353829,318.7130229,338.6646605,360.2997465,375.3454009,393.8481366,412.3508723,1
EL3_229_0,0,0,0.193814358,0.387628716,0.581443075,0.775257433,0.969071791,1.162886149,1.356700508,1.550514866,1.744329224,1.938143582,2.131957941,2.325772299,2.519586657,2.519586657,2.519586657,2.519586657,2.519586657,2.519586657,2.519586657,2.519586657,2.519586657,2.519586657,2.519586657,0
EL3_229_1,4.215189251,4.51920454,4.815430745,5.088769436,5.394496119,5.717496398,6.151047692,6.557393071,6.996126443,7.602845536,8.177176636,8.728620222,9.450208727,10.09492973,10.77894817,11.49968896,12.26663662,13.08238219,13.9516759,14.87969984,15.8111785,16.82125203,17.52368589,18.38751992,19.25135394,1
EL3_230_0,0,0,0.065481946,0.130963892,0.196445838,0.261927784,0.327409729,0.392891675,0.458373621,0.523855567,0.589337513,0.654819459,0.720301405,0.785783351,0.851265297,0.851265297,0.851265297,0.851265297,0.851265297,0.851265297,0.851265297,0.851265297,0.851265297,0.851265297,0.851265297,0
EL3_231_0,0,0,0.173764978,0.347529955,0.521294933,0.695059911,0.868824889,1.042589866,1.216354844,1.390119822,1.563884799,1.737649777,1.911414755,2.085179733,2.25894471,2.25894471,2.25894471,2.25894471,2.25894471,2.25894471,2.25894471,2.25894471,2.25894471,2.25894471,2.25894471,0
EL3_232_0,0,0,0.112532839,0.225065679,0.337598518,0.450131358,0.562664197,0.675197036,0.787729876,0.900262715,1.012795554,1.125328394,1.237861233,1.350394073,1.462926912,1.462926912,1.462926912,1.462926912,1.462926912,1.462926912,1.462926912,1.462926912,1.462926912,1.462926912,1.462926912,0
EL3_232_1,3.760137155,4.031332376,4.295579388,4.539409713,4.812131575,5.100262256,5.487009382,5.849487617,6.240857388,6.782077928,7.294406932,7.78631925,8.430008439,9.005128381,9.615303388,10.25823638,10.94238796,11.67006946,12.44551829,13.27335711,14.1042777,15.00530842,15.63191081,16.40248936,17.17306791,1
EL3_233_0,0,0,0.144336474,0.288672948,0.433009423,0.577345897,0.721682371,0.866018845,1.010355319,1.154691793,1.299028268,1.443364742,1.587701216,1.73203769,1.876374164,1.876374164,1.876374164,1.876374164,1.876374164,1.876374164,1.876374164,1.876374164,1.876374164,1.876374164,1.876374164,0
EL3_233_1,1.377642908,1.477003691,1.573818782,1.663153587,1.763073702,1.868639317,2.010336126,2.143141273,2.286531731,2.484824668,2.672532294,2.852759633,3.088595139,3.299308173,3.522864718,3.758423166,4.009083324,4.275692017,4.559801758,4.863106194,5.167539731,5.497660289,5.727235516,6.009560875,6.291886234,1
EL3_234_0,0,0,0.050569163,0.101138325,0.151707488,0.20227665,0.252845813,0.303414976,0.353984138,0.404553301,0.455122464,0.505691626,0.556260789,0.606829951,0.657399114,0.657399114,0.657399114,0.657399114,0.657399114,0.657399114,0.657399114,0.657399114,0.657399114,0.657399114,0.657399114,0
EL3_235_0,0,0,0.399272563,0.798545126,1.197817689,1.597090251,1.996362814,2.395635377,2.79490794,3.194180503,3.593453066,3.992725629,4.391998191,4.791270754,5.190543317,5.190543317,5.190543317,5.190543317,5.190543317,5.190543317,5.190543317,5.190543317,5.190543317,5.190543317,5.190543317,0
EL3_236_0,0,0,0.029391571,0.058783142,0.088174713,0.117566285,0.146957856,0.176349427,0.205740998,0.235132569,0.26452414,0.293915712,0.323307283,0.352698854,0.382090425,0.382090425,0.382090425,0.382090425,0.382090425,0.382090425,0.382090425,0.382090425,0.382090425,0.382090425,0.382090425,0
EL3_237_0,0,0,0.501344128,1.002688257,1.504032385,2.005376514,2.506720642,3.008064771,3.509408899,4.010753028,4.512097156,5.013441285,5.514785413,6.016129542,6.51747367,6.51747367,6.51747367,6.51747367,6.51747367,6.51747367,6.51747367,6.51747367,6.51747367,6.51747367,6.51747367,0
EL3_237_1,34.18896069,36.65479701,39.05745689,41.27447852,43.75419578,46.37401738,49.89050673,53.18633176,56.74485241,61.66588773,66.32422743,70.79692888,76.64965804,81.8789229,87.42692513,93.27277857,99.4934111,106.1098384,113.1605891,120.6876946,128.2428209,136.435422,142.1327899,149.1392576,156.1457254,1
EL3_238_0,0,0,0.608451546,1.216903092,1.825354638,2.433806184,3.04225773,3.650709275,4.259160821,4.867612367,5.476063913,6.084515459,6.692967005,7.301418551,7.909870097,7.909870097,7.909870097,7.909870097,7.909870097,7.909870097,7.909870097,7.909870097,7.909870097,7.909870097,7.909870097,0
EL3_238_1,230.2120671,246.8158265,262.994186,277.9225466,294.6197736,312.260396,335.9387491,358.1312544,382.0926261,415.2285183,446.595544,476.7125708,516.1220425,551.3334046,588.6909913,628.0541651,669.9409218,714.4927704,761.9691449,812.6530638,863.5256617,918.6907089,957.0540521,1004.232246,1051.41044,1
EL3_239_0,0,0,0.202358366,0.404716732,0.607075098,0.809433464,1.011791829,1.214150195,1.416508561,1.618866927,1.821225293,2.023583659,2.225942025,2.428300391,2.630658757,2.630658757,2.630658757,2.630658757,2.630658757,2.630658757,2.630658757,2.630658757,2.630658757,2.630658757,2.630658757,0
EL3_239_1,834.3618711,894.5391846,953.1747135,1007.279848,1067.795918,1131.731153,1217.549048,1297.981758,1384.825402,1504.920432,1618.604526,1727.758225,1870.590706,1998.207899,2133.603695,2276.268377,2428.079327,2589.54942,2761.618925,2945.313594,3129.692096,3329.627801,3468.668778,3639.657583,3810.646389,1
EL3_240_0,0,0,0.162591441,0.325182883,0.487774324,0.650365765,0.812957207,0.975548648,1.138140089,1.30073153,1.463322972,1.625914413,1.788505854,1.951097296,2.113688737,2.113688737,2.113688737,2.113688737,2.113688737,2.113688737,2.113688737,2.113688737,2.113688737,2.113688737,2.113688737,0
EL3_240_1,759.1596529,813.9130999,867.2637254,916.4922875,971.5539583,1029.72662,1107.809627,1180.992822,1260.009126,1369.27982,1472.717405,1572.032927,1701.991714,1818.106589,1941.298969,2071.105081,2209.233095,2356.14966,2512.710297,2679.848305,2847.608511,3029.523727,3156.032744,3311.610086,3467.187428,1
EL3_241_0,0,0,0.630983795,1.26196759,1.892951384,2.523935179,3.154918974,3.785902769,4.416886564,5.047870359,5.678854153,6.309837948,6.940821743,7.571805538,8.202789333,8.202789333,8.202789333,8.202789333,8.202789333,8.202789333,8.202789333,8.202789333,8.202789333,8.202789333,8.202789333,0
