Timeslice,Hour,Month,Daysplit,Demand fuel,startyear,endyear,timesliceDN,timesliceDE,timesliceED,timesliceEN,timesliceNE,timesliceND,region,Tech,renewable ninjafile
,,,,,,,,,,,,,,WI13h_180,capacityfactor_wind
,,,,,,,,,,,,,,WI_181,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_181,capacityfactor_wind
,,,,,,,,,,,,,,WI_182,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_182,capacityfactor_wind
,,,,,,,,,,,,,,WI_183,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_183,capacityfactor_wind
,,,,,,,,,,,,,,WI_184,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_184,capacityfactor_wind
,,,,,,,,,,,,,,WI_185,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_185,capacityfactor_wind
,,,,,,,,,,,,,,WI_186,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_186,capacityfactor_wind
,,,,,,,,,,,,,,WI_187,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_187,capacityfactor_wind
,,,,,,,,,,,,,,WI_188,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_188,capacityfactor_wind
,,,,,,,,,,,,,,WI_189,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_189,capacityfactor_wind
,,,,,,,,,,,,,,WI_190,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_190,capacityfactor_wind
,,,,,,,,,,,,,,WI_191,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_191,capacityfactor_wind
,,,,,,,,,,,,,,WI_192,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_192,capacityfactor_wind
,,,,,,,,,,,,,,WI_193,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_193,capacityfactor_wind
,,,,,,,,,,,,,,WI_194,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_194,capacityfactor_wind
,,,,,,,,,,,,,,WI_195,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_195,capacityfactor_wind
,,,,,,,,,,,,,,WI_196,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_196,capacityfactor_wind
,,,,,,,,,,,,,,WI_197,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_197,capacityfactor_wind
,,,,,,,,,,,,,,WI_198,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_198,capacityfactor_wind
,,,,,,,,,,,,,,WI_199,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_199,capacityfactor_wind
,,,,,,,,,,,,,,WI_200,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_200,capacityfactor_wind
,,,,,,,,,,,,,,WI_201,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_201,capacityfactor_wind
,,,,,,,,,,,,,,WI_202,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_202,capacityfactor_wind
,,,,,,,,,,,,,,WI_203,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_203,capacityfactor_wind
,,,,,,,,,,,,,,WI_204,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_204,capacityfactor_wind
,,,,,,,,,,,,,,WI_205,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_205,capacityfactor_wind
,,,,,,,,,,,,,,WI_206,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_206,capacityfactor_wind
,,,,,,,,,,,,,,WI_207,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_207,capacityfactor_wind
,,,,,,,,,,,,,,WI_208,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_208,capacityfactor_wind
,,,,,,,,,,,,,,WI_209,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_209,capacityfactor_wind
,,,,,,,,,,,,,,WI_210,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_210,capacityfactor_wind
,,,,,,,,,,,,,,WI_211,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_211,capacityfactor_wind
,,,,,,,,,,,,,,WI_212,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_212,capacityfactor_wind
,,,,,,,,,,,,,,WI_213,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_213,capacityfactor_wind
,,,,,,,,,,,,,,WI_214,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_214,capacityfactor_wind
,,,,,,,,,,,,,,WI_215,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_215,capacityfactor_wind
,,,,,,,,,,,,,,WI_216,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_216,capacityfactor_wind
,,,,,,,,,,,,,,WI_217,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_217,capacityfactor_wind
,,,,,,,,,,,,,,WI_218,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_218,capacityfactor_wind
,,,,,,,,,,,,,,WI_219,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_219,capacityfactor_wind
,,,,,,,,,,,,,,WI_220,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_220,capacityfactor_wind
,,,,,,,,,,,,,,WI_221,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_221,capacityfactor_wind
,,,,,,,,,,,,,,WI_222,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_222,capacityfactor_wind
,,,,,,,,,,,,,,WI_223,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_223,capacityfactor_wind
,,,,,,,,,,,,,,WI_224,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_224,capacityfactor_wind
,,,,,,,,,,,,,,WI_225,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_225,capacityfactor_wind
,,,,,,,,,,,,,,WI_226,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_226,capacityfactor_wind
,,,,,,,,,,,,,,WI_227,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_227,capacityfactor_wind
,,,,,,,,,,,,,,WI_228,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_228,capacityfactor_wind
,,,,,,,,,,,,,,WI_229,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_229,capacityfactor_wind
,,,,,,,,,,,,,,WI_230,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_230,capacityfactor_wind
,,,,,,,,,,,,,,WI_231,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_231,capacityfactor_wind
,,,,,,,,,,,,,,WI_232,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_232,capacityfactor_wind
,,,,,,,,,,,,,,WI_233,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_233,capacityfactor_wind
,,,,,,,,,,,,,,WI_234,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_234,capacityfactor_wind
,,,,,,,,,,,,,,WI_235,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_235,capacityfactor_wind
,,,,,,,,,,,,,,WI_236,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_236,capacityfactor_wind
,,,,,,,,,,,,,,WI_237,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_237,capacityfactor_wind
,,,,,,,,,,,,,,WI_238,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_238,capacityfactor_wind
,,,,,,,,,,,,,,WI_239,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_239,capacityfactor_wind
,,,,,,,,,,,,,,WI_240,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_240,capacityfactor_wind
,,,,,,,,,,,,,,WI_241,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_241,capacityfactor_wind
,,,,,,,,,,,,,,WI_242,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_242,capacityfactor_wind
,,,,,,,,,,,,,,WI_243,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_243,capacityfactor_wind
,,,,,,,,,,,,,,WI_244,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_244,capacityfactor_wind
,,,,,,,,,,,,,,WI_245,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_245,capacityfactor_wind
,,,,,,,,,,,,,,WI_246,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_246,capacityfactor_wind
,,,,,,,,,,,,,,WI_247,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_247,capacityfactor_wind
,,,,,,,,,,,,,,WI_248,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_248,capacityfactor_wind
,,,,,,,,,,,,,,WI_249,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_249,capacityfactor_wind
,,,,,,,,,,,,,,WI_250,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_250,capacityfactor_wind
,,,,,,,,,,,,,,WI_251,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_251,capacityfactor_wind
,,,,,,,,,,,,,,WI_252,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_252,capacityfactor_wind
,,,,,,,,,,,,,,WI_253,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_253,capacityfactor_wind
,,,,,,,,,,,,,,WI_254,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_254,capacityfactor_wind
,,,,,,,,,,,,,,WI_255,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_255,capacityfactor_wind
,,,,,,,,,,,,,,WI_256,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_256,capacityfactor_wind
,,,,,,,,,,,,,,WI_257,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_257,capacityfactor_wind
,,,,,,,,,,,,,,WI_258,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_258,capacityfactor_wind
,,,,,,,,,,,,,,WI_259,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_259,capacityfactor_wind
,,,,,,,,,,,,,,WI_260,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_260,capacityfactor_wind
,,,,,,,,,,,,,,WI_261,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_261,capacityfactor_wind
,,,,,,,,,,,,,,WI_262,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_262,capacityfactor_wind
,,,,,,,,,,,,,,WI_263,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_263,capacityfactor_wind
,,,,,,,,,,,,,,WI_264,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_264,capacityfactor_wind
,,,,,,,,,,,,,,WI_265,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_265,capacityfactor_wind
,,,,,,,,,,,,,,WI_266,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_266,capacityfactor_wind
,,,,,,,,,,,,,,WI_267,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_267,capacityfactor_wind
,,,,,,,,,,,,,,WI_268,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_268,capacityfactor_wind
,,,,,,,,,,,,,,WI_269,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_269,capacityfactor_wind
,,,,,,,,,,,,,,WI_270,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_270,capacityfactor_wind
,,,,,,,,,,,,,,WI_271,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_271,capacityfactor_wind
,,,,,,,,,,,,,,WI_272,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_272,capacityfactor_wind
,,,,,,,,,,,,,,WI_273,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_273,capacityfactor_wind
,,,,,,,,,,,,,,WI_274,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_274,capacityfactor_wind
,,,,,,,,,,,,,,WI_275,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_275,capacityfactor_wind
,,,,,,,,,,,,,,WI_276,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_276,capacityfactor_wind
,,,,,,,,,,,,,,WI_277,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_277,capacityfactor_wind
,,,,,,,,,,,,,,WI_278,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_278,capacityfactor_wind
,,,,,,,,,,,,,,WI_279,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_279,capacityfactor_wind
,,,,,,,,,,,,,,WI_280,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_280,capacityfactor_wind
,,,,,,,,,,,,,,WI_281,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_281,capacityfactor_wind
,,,,,,,,,,,,,,WI_282,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_282,capacityfactor_wind
,,,,,,,,,,,,,,WI_283,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_283,capacityfactor_wind
,,,,,,,,,,,,,,WI_284,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_284,capacityfactor_wind
,,,,,,,,,,,,,,WI_285,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_285,capacityfactor_wind
,,,,,,,,,,,,,,WI_286,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_286,capacityfactor_wind
,,,,,,,,,,,,,,WI_287,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_287,capacityfactor_wind
,,,,,,,,,,,,,,WI_288,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_288,capacityfactor_wind
,,,,,,,,,,,,,,WI_289,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_289,capacityfactor_wind
,,,,,,,,,,,,,,WI_290,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_290,capacityfactor_wind
,,,,,,,,,,,,,,WI_291,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_291,capacityfactor_wind
,,,,,,,,,,,,,,WI_292,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_292,capacityfactor_wind
,,,,,,,,,,,,,,WI_293,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_293,capacityfactor_wind
,,,,,,,,,,,,,,WI_294,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_294,capacityfactor_wind
,,,,,,,,,,,,,,WI_295,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_295,capacityfactor_wind
,,,,,,,,,,,,,,WI_296,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_296,capacityfactor_wind
,,,,,,,,,,,,,,WI_297,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_297,capacityfactor_wind
,,,,,,,,,,,,,,WI_298,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_298,capacityfactor_wind
,,,,,,,,,,,,,,WI_299,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_299,capacityfactor_wind
,,,,,,,,,,,,,,WI_300,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_300,capacityfactor_wind
,,,,,,,,,,,,,,WI_301,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_301,capacityfactor_wind
,,,,,,,,,,,,,,WI_302,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_302,capacityfactor_wind
,,,,,,,,,,,,,,WI_303,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_303,capacityfactor_wind
,,,,,,,,,,,,,,WI_304,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_304,capacityfactor_wind
,,,,,,,,,,,,,,WI_305,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_305,capacityfactor_wind
,,,,,,,,,,,,,,WI_306,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_306,capacityfactor_wind
,,,,,,,,,,,,,,WI_307,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_307,capacityfactor_wind
,,,,,,,,,,,,,,WI_308,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_308,capacityfactor_wind
,,,,,,,,,,,,,,WI_309,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_309,capacityfactor_wind
,,,,,,,,,,,,,,WI_310,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_310,capacityfactor_wind
,,,,,,,,,,,,,,WI_311,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_311,capacityfactor_wind
,,,,,,,,,,,,,,WI_312,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_312,capacityfactor_wind
,,,,,,,,,,,,,,WI_313,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_313,capacityfactor_wind
,,,,,,,,,,,,,,WI_314,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_314,capacityfactor_wind
,,,,,,,,,,,,,,WI_315,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_315,capacityfactor_wind
,,,,,,,,,,,,,,WI_316,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_316,capacityfactor_wind
,,,,,,,,,,,,,,WI_317,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_317,capacityfactor_wind
,,,,,,,,,,,,,,WI_318,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_318,capacityfactor_wind
,,,,,,,,,,,,,,WI_319,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_319,capacityfactor_wind
,,,,,,,,,,,,,,WI_320,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_320,capacityfactor_wind
,,,,,,,,,,,,,,WI_321,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_321,capacityfactor_wind
,,,,,,,,,,,,,,WI_322,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_322,capacityfactor_wind
,,,,,,,,,,,,,,WI_323,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_323,capacityfactor_wind
,,,,,,,,,,,,,,WI_324,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_324,capacityfactor_wind
,,,,,,,,,,,,,,WI_325,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_325,capacityfactor_wind
,,,,,,,,,,,,,,WI_326,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_326,capacityfactor_wind
,,,,,,,,,,,,,,WI_327,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_327,capacityfactor_wind
,,,,,,,,,,,,,,WI_328,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_328,capacityfactor_wind
,,,,,,,,,,,,,,WI_329,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_329,capacityfactor_wind
,,,,,,,,,,,,,,WI_330,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_330,capacityfactor_wind
,,,,,,,,,,,,,,WI_331,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_331,capacityfactor_wind
,,,,,,,,,,,,,,WI_332,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_332,capacityfactor_wind
,,,,,,,,,,,,,,WI_333,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_333,capacityfactor_wind
,,,,,,,,,,,,,,WI_334,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_334,capacityfactor_wind
,,,,,,,,,,,,,,WI_335,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_335,capacityfactor_wind
,,,,,,,,,,,,,,WI_336,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_336,capacityfactor_wind
,,,,,,,,,,,,,,WI_337,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_337,capacityfactor_wind
,,,,,,,,,,,,,,WI_338,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_338,capacityfactor_wind
,,,,,,,,,,,,,,WI_339,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_339,capacityfactor_wind
,,,,,,,,,,,,,,WI_340,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_340,capacityfactor_wind
,,,,,,,,,,,,,,WI_341,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_341,capacityfactor_wind
,,,,,,,,,,,,,,WI_342,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_342,capacityfactor_wind
,,,,,,,,,,,,,,WI_343,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_343,capacityfactor_wind
,,,,,,,,,,,,,,WI_344,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_344,capacityfactor_wind
,,,,,,,,,,,,,,WI_345,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_345,capacityfactor_wind
,,,,,,,,,,,,,,WI_346,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_346,capacityfactor_wind
,,,,,,,,,,,,,,WI_347,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_347,capacityfactor_wind
,,,,,,,,,,,,,,WI_348,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_348,capacityfactor_wind
,,,,,,,,,,,,,,WI_349,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_349,capacityfactor_wind
,,,,,,,,,,,,,,WI_350,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_350,capacityfactor_wind
,,,,,,,,,,,,,,WI_351,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_351,capacityfactor_wind
,,,,,,,,,,,,,,WI_352,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_352,capacityfactor_wind
,,,,,,,,,,,,,,WI_353,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_353,capacityfactor_wind
,,,,,,,,,,,,,,WI_354,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_354,capacityfactor_wind
,,,,,,,,,,,,,,WI_355,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_355,capacityfactor_wind
,,,,,,,,,,,,,,WI_356,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_356,capacityfactor_wind
,,,,,,,,,,,,,,WI_357,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_357,capacityfactor_wind
,,,,,,,,,,,,,,WI_358,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_358,capacityfactor_wind
,,,,,,,,,,,,,,WI_359,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_359,capacityfactor_wind
,,,,,,,,,,,,,,WI_360,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_360,capacityfactor_wind
,,,,,,,,,,,,,,WI_361,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_361,capacityfactor_wind
,,,,,,,,,,,,,,WI_362,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_362,capacityfactor_wind
,,,,,,,,,,,,,,WI_363,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_363,capacityfactor_wind
,,,,,,,,,,,,,,WI_364,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_364,capacityfactor_wind
,,,,,,,,,,,,,,WI_365,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_365,capacityfactor_wind
,,,,,,,,,,,,,,WI_366,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_366,capacityfactor_wind
,,,,,,,,,,,,,,WI_367,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_367,capacityfactor_wind
,,,,,,,,,,,,,,WI_368,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_368,capacityfactor_wind
,,,,,,,,,,,,,,WI_369,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_369,capacityfactor_wind
,,,,,,,,,,,,,,WI_370,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_370,capacityfactor_wind
,,,,,,,,,,,,,,WI_371,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_371,capacityfactor_wind
,,,,,,,,,,,,,,WI_372,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_372,capacityfactor_wind
,,,,,,,,,,,,,,WI_373,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_373,capacityfactor_wind
,,,,,,,,,,,,,,WI_374,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_374,capacityfactor_wind
,,,,,,,,,,,,,,WI_375,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_375,capacityfactor_wind
,,,,,,,,,,,,,,WI_376,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_376,capacityfactor_wind
,,,,,,,,,,,,,,WI_377,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_377,capacityfactor_wind
,,,,,,,,,,,,,,WI_378,capacityfactor_wind
,,,,,,,,,,,,,,WI13h_378,capacityfactor_wind
,,,,,,,,,,,,,,SOPV_1_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_1_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_5_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_5_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_6_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_6_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_8_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_8_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_17_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_17_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_30_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_30_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_33_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_33_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_34_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_34_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_37_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_37_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_39_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_39_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_42_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_42_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_43_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_43_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_48_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_48_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_49_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_49_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_50_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_50_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_51_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_51_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_52_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_52_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_53_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_53_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_58_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_58_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_59_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_59_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_72_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_72_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_73_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_73_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_74_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_74_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_87_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_87_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_88_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_88_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_91_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_91_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_92_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_92_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_100_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_100_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_104_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_104_0,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_105_1,capacityfactor_solar
,,,,,,,,,,,,,,SOPV_105_0,capacityfactor_solar
